segments.date,customer.id,customer.descriptive_name,campaign.id,campaign.name,campaign.status,campaign.advertising_channel_type,ad_group.id,ad_group.name,ad_group.status,segments.device,segments.ad_network_type,segments.product_item_id,segments.product_title,segments.product_brand,segments.product_type_l1,segments.product_type_l2,ad_group_criterion.keyword.text,ad_group_criterion.keyword.match_type,metrics.impressions,metrics.clicks,metrics.cost_micros,metrics.ctr,metrics.average_cpc,metrics.average_cpm,metrics.conversions,metrics.conversions_value,metrics.all_conversions,metrics.all_conversions_value,metrics.cost_per_conversion,metrics.conversions_from_interactions_rate,metrics.value_per_conversion,metrics.search_impression_share,metrics.search_budget_lost_impression_share,metrics.search_rank_lost_impression_share,metrics.view_through_conversions,metrics.interaction_rate
2024-12-02,1234567890,Sporthink TR,1896809310,SP_Google_Search_KosuAyakkabi,ENABLED,SEARCH,3423990482,kadın_koşu_ayakkabısı_phrase,ENABLED,TABLET,SEARCH,,,,,,kadın koşu ayakkabısı,PHRASE,14,0,5810000,0.0,7578389,397129186,0.0,32.31,0.0,36.37,207500000,0.0,1154.05,0.38,0.16,0.46,0,0.0
2024-12-02,1234567890,Sporthink TR,1896809310,SP_Google_Search_KosuAyakkabi,ENABLED,SEARCH,2319409517,en_iyi_koşu_ayakkabısı_broad,ENABLED,MOBILE,SEARCH,,,,,,en iyi koşu ayakkabısı,BROAD,276,21,40484000,0.076087,1840791,146331236,0.5,629.77,0.6,714.73,77555555,0.02381,1206.46,0.26,0.09,0.65,0,0.076087
2024-12-02,1234567890,Sporthink TR,1896809310,SP_Google_Search_KosuAyakkabi,ENABLED,SEARCH,2319409517,en_iyi_koşu_ayakkabısı_broad,ENABLED,DESKTOP,SEARCH,,,,,,en iyi koşu ayakkabısı,BROAD,166,12,24430000,0.072289,1840791,146331236,0.3,380.03,0.3,433.51,77555555,0.025,1206.46,0.26,0.09,0.65,0,0.072289
2024-12-02,1234567890,Sporthink TR,1896809310,SP_Google_Search_KosuAyakkabi,ENABLED,SEARCH,2319409517,en_iyi_koşu_ayakkabısı_broad,ENABLED,TABLET,SEARCH,,,,,,en iyi koşu ayakkabısı,BROAD,33,2,4886000,0.060606,1840791,146331236,0.1,76.01,0.1,83.5,77555555,0.05,1206.46,0.26,0.09,0.65,0,0.060606
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,6836316842,spor_ayakkabı_exact,ENABLED,MOBILE,SEARCH,,,,,,spor ayakkabı,EXACT,254,6,35304600,0.023622,4970621,138656036,0.3,580.03,0.4,618.03,121740000,0.05,2000.1,0.6,0.07,0.33,3,0.023622
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,6836316842,spor_ayakkabı_exact,ENABLED,DESKTOP,SEARCH,,,,,,spor ayakkabı,EXACT,153,4,21304500,0.026144,4970621,138656036,0.2,350.02,0.2,396.9,121740000,0.05,2000.1,0.6,0.07,0.33,3,0.026144
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,6836316842,spor_ayakkabı_exact,ENABLED,TABLET,SEARCH,,,,,,spor ayakkabı,EXACT,30,0,4260900,0.0,4970621,138656036,0.0,70.0,0.0,78.59,121740000,0.0,2000.1,0.6,0.07,0.33,3,0.0
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,210445417,erkek_spor_ayakkabı_phrase,ENABLED,MOBILE,SEARCH,,,,,,erkek spor ayakkabı,PHRASE,111,8,34950800,0.072072,4225234,312227979,0.2,327.03,0.2,366.18,200866666,0.025,1879.5,0.56,0.1,0.34,2,0.072072
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,210445417,erkek_spor_ayakkabı_phrase,ENABLED,DESKTOP,SEARCH,,,,,,erkek spor ayakkabı,PHRASE,67,4,21091000,0.059701,4225234,312227979,0.1,197.35,0.1,208.6,200866666,0.025,1879.5,0.56,0.1,0.34,2,0.059701
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,210445417,erkek_spor_ayakkabı_phrase,ENABLED,TABLET,SEARCH,,,,,,erkek spor ayakkabı,PHRASE,13,0,4218200,0.0,4225234,312227979,0.0,39.47,0.0,43.76,200866666,0.0,1879.5,0.56,0.1,0.34,2,0.0
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,4216971012,kadın_spor_ayakkabı_phrase,ENABLED,MOBILE,SEARCH,,,,,,kadın spor ayakkabı,PHRASE,341,17,56364399,0.049853,3131050,164991511,1.0,1828.13,1.1,2187.35,53988888,0.058824,1751.08,0.36,0.05,0.59,0,0.049853
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,4216971012,kadın_spor_ayakkabı_phrase,ENABLED,DESKTOP,SEARCH,,,,,,kadın spor ayakkabı,PHRASE,206,10,34013000,0.048544,3131050,164991511,0.6,1103.18,0.7,1198.33,53988888,0.06,1751.08,0.36,0.05,0.59,0,0.048544
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,4216971012,kadın_spor_ayakkabı_phrase,ENABLED,TABLET,SEARCH,,,,,,kadın spor ayakkabı,PHRASE,41,2,6802600,0.04878,3131050,164991511,0.1,220.64,0.1,255.85,53988888,0.05,1751.08,0.36,0.05,0.59,0,0.04878
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,2990763251,nike_spor_ayakkabı_exact,ENABLED,MOBILE,SEARCH,,,,,,nike spor ayakkabı,EXACT,234,12,66288199,0.051282,5083119,282197530,0.3,854.37,0.4,904.33,190483333,0.025,2455.08,0.46,0.1,0.44,3,0.051282
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,2990763251,nike_spor_ayakkabı_exact,ENABLED,DESKTOP,SEARCH,,,,,,nike spor ayakkabı,EXACT,141,7,40001500,0.049645,5083119,282197530,0.2,515.57,0.2,606.36,190483333,0.028571,2455.08,0.46,0.1,0.44,3,0.049645
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,2990763251,nike_spor_ayakkabı_exact,ENABLED,TABLET,SEARCH,,,,,,nike spor ayakkabı,EXACT,28,1,8000300,0.035714,5083119,282197530,0.0,103.11,0.0,113.22,190483333,0.0,2455.08,0.46,0.1,0.44,3,0.035714
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3676965130,adidas_spor_ayakkabı_exact,ENABLED,MOBILE,SEARCH,,,,,,adidas spor ayakkabı,EXACT,182,7,48795400,0.038462,6034369,267929936,0.3,299.27,0.4,338.32,168260000,0.042857,1031.98,0.65,0.14,0.21,2,0.038462
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3676965130,adidas_spor_ayakkabı_exact,ENABLED,DESKTOP,SEARCH,,,,,,adidas spor ayakkabı,EXACT,109,4,29445499,0.036697,6034369,267929936,0.2,180.6,0.2,204.23,168260000,0.05,1031.98,0.65,0.14,0.21,2,0.036697
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3676965130,adidas_spor_ayakkabı_exact,ENABLED,TABLET,SEARCH,,,,,,adidas spor ayakkabı,EXACT,21,0,5889100,0.0,6034369,267929936,0.0,36.12,0.0,41.94,168260000,0.0,1031.98,0.65,0.14,0.21,2,0.0
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3541592110,sneaker_broad,ENABLED,MOBILE,SEARCH,,,,,,sneaker,BROAD,137,7,46927800,0.051095,5861956,341392405,0.2,466.7,0.2,528.48,202274999,0.028571,2011.65,0.32,0.11,0.57,2,0.051095
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3541592110,sneaker_broad,ENABLED,DESKTOP,SEARCH,,,,,,sneaker,BROAD,82,4,28318500,0.04878,5861956,341392405,0.1,281.63,0.1,314.21,202274999,0.025,2011.65,0.32,0.11,0.57,2,0.04878
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,3541592110,sneaker_broad,ENABLED,TABLET,SEARCH,,,,,,sneaker,BROAD,16,0,5663700,0.0,5861956,341392405,0.0,56.33,0.0,60.39,202274999,0.0,2011.65,0.32,0.11,0.57,2,0.0
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,1901783825,günlük_spor_ayakkabı_broad,ENABLED,MOBILE,SEARCH,,,,,,günlük spor ayakkabı,BROAD,80,5,38071200,0.0625,7290609,472230215,0.2,122.18,0.2,141.48,218800000,0.04,702.17,0.27,0.13,0.6,1,0.0625
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,1901783825,günlük_spor_ayakkabı_broad,ENABLED,DESKTOP,SEARCH,,,,,,günlük spor ayakkabı,BROAD,48,3,22974000,0.0625,7290609,472230215,0.1,73.73,0.1,85.0,218800000,0.033333,702.17,0.27,0.13,0.6,1,0.0625
2024-12-02,1234567890,Sporthink TR,7270784522,SP_Google_Search_SporAyakkabi,ENABLED,SEARCH,1901783825,günlük_spor_ayakkabı_broad,ENABLED,TABLET,SEARCH,,,,,,günlük spor ayakkabı,BROAD,9,0,4594800,0.0,7290609,472230215,0.0,14.75,0.0,16.25,218800000,0.0,702.17,0.27,0.13,0.6,1,0.0
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,5330695628,krampon_exact,ENABLED,MOBILE,SEARCH,,,,,,krampon,EXACT,176,4,23803200,0.022727,4795324,135000000,0.2,395.32,0.2,417.95,102600000,0.05,1703.95,0.64,0.16,0.2,2,0.022727
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,5330695628,krampon_exact,ENABLED,DESKTOP,SEARCH,,,,,,krampon,EXACT,106,2,14364000,0.018868,4795324,135000000,0.1,238.55,0.1,274.32,102600000,0.05,1703.95,0.64,0.16,0.2,2,0.018868
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,5330695628,krampon_exact,ENABLED,TABLET,SEARCH,,,,,,krampon,EXACT,21,0,2872800,0.0,4795324,135000000,0.0,47.71,0.0,53.35,102600000,0.0,1703.95,0.64,0.16,0.2,2,0.0
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7711146113,halı_saha_ayakkabısı_exact,ENABLED,MOBILE,SEARCH,,,,,,halı saha ayakkabısı,EXACT,234,11,39695200,0.047009,3280198,169405940,0.4,679.09,0.5,733.81,97771428,0.036364,1672.64,0.3,0.03,0.67,3,0.047009
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7711146113,halı_saha_ayakkabısı_exact,ENABLED,DESKTOP,SEARCH,,,,,,halı saha ayakkabısı,EXACT,141,7,23954000,0.049645,3280198,169405940,0.2,409.8,0.2,482.38,97771428,0.028571,1672.64,0.3,0.03,0.67,3,0.049645
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7711146113,halı_saha_ayakkabısı_exact,ENABLED,TABLET,SEARCH,,,,,,halı saha ayakkabısı,EXACT,28,1,4790800,0.035714,3280198,169405940,0.0,81.96,0.0,95.03,97771428,0.0,1672.64,0.3,0.03,0.67,3,0.035714
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,4205801685,nike_krampon_exact,ENABLED,MOBILE,SEARCH,,,,,,nike krampon,EXACT,78,4,28176399,0.051282,6169559,359851851,0.2,317.85,0.2,371.11,161933333,0.05,1826.7,0.69,0.03,0.28,0,0.051282
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,4205801685,nike_krampon_exact,ENABLED,DESKTOP,SEARCH,,,,,,nike krampon,EXACT,47,2,17003000,0.042553,6169559,359851851,0.1,191.8,0.1,204.87,161933333,0.05,1826.7,0.69,0.03,0.28,0,0.042553
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,4205801685,nike_krampon_exact,ENABLED,TABLET,SEARCH,,,,,,nike krampon,EXACT,9,0,3400600,0.0,6169559,359851851,0.0,38.36,0.0,40.78,161933333,0.0,1826.7,0.69,0.03,0.28,0,0.0
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,209969230,adidas_krampon_phrase,ENABLED,MOBILE,SEARCH,,,,,,adidas krampon,PHRASE,85,5,23385600,0.058824,4204639,272432432,0.3,657.36,0.3,715.02,80640000,0.06,2266.76,0.49,0.1,0.41,1,0.058824
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,209969230,adidas_krampon_phrase,ENABLED,DESKTOP,SEARCH,,,,,,adidas krampon,PHRASE,51,3,14112000,0.058824,4204639,272432432,0.2,396.68,0.2,418.39,80640000,0.066667,2266.76,0.49,0.1,0.41,1,0.058824
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,209969230,adidas_krampon_phrase,ENABLED,TABLET,SEARCH,,,,,,adidas krampon,PHRASE,10,0,2822400,0.0,4204639,272432432,0.0,79.34,0.0,92.2,80640000,0.0,2266.76,0.49,0.1,0.41,1,0.0
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7318826801,çocuk_krampon_broad,ENABLED,MOBILE,SEARCH,,,,,,çocuk krampon,BROAD,188,11,45466200,0.058511,3866329,241200000,0.2,497.31,0.2,547.65,195975000,0.018182,2143.57,0.67,0.02,0.31,0,0.058511
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7318826801,çocuk_krampon_broad,ENABLED,DESKTOP,SEARCH,,,,,,çocuk krampon,BROAD,113,7,27436500,0.061947,3866329,241200000,0.1,300.1,0.1,327.9,195975000,0.014286,2143.57,0.67,0.02,0.31,0,0.061947
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,7318826801,çocuk_krampon_broad,ENABLED,TABLET,SEARCH,,,,,,çocuk krampon,BROAD,22,1,5487300,0.045455,3866329,241200000,0.0,60.02,0.0,69.01,195975000,0.0,2143.57,0.67,0.02,0.31,0,0.045455
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,1006870393,futbol_ayakkabısı_broad,ENABLED,MOBILE,SEARCH,,,,,,futbol ayakkabısı,BROAD,110,5,45895400,0.045455,7771333,416473684,0.2,252.2,0.2,282.79,263766666,0.04,1449.43,0.59,0.07,0.34,0,0.045455
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,1006870393,futbol_ayakkabısı_broad,ENABLED,DESKTOP,SEARCH,,,,,,futbol ayakkabısı,BROAD,66,3,27695500,0.045455,7771333,416473684,0.1,152.19,0.1,169.08,263766666,0.033333,1449.43,0.59,0.07,0.34,0,0.045455
2024-12-02,1234567890,Sporthink TR,7154389682,SP_Google_Search_Krampon,ENABLED,SEARCH,1006870393,futbol_ayakkabısı_broad,ENABLED,TABLET,SEARCH,,,,,,futbol ayakkabısı,BROAD,13,0,5539100,0.0,7771333,416473684,0.0,30.44,0.0,32.83,263766666,0.0,1449.43,0.59,0.07,0.34,0,0.0
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,509704131,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-046,Reebok Old Skool Unisex Sneaker,Reebok,Ayakkabı,Sneaker,,,214,3,15720000,0.014019,4357782,73457943,0.1,201.0,0.1,221.1,157200000,0.033333,2010.0,0.24,0.06,0.22,3,0.014019
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,2638343088,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-069,Nike Club C 85 Erkek Sneaker,Nike,Ayakkabı,Sneaker,,,232,7,36710000,0.030172,4686782,158232758,0.1,139.11,0.1,153.02,367099999,0.014286,1391.1,0.78,0.1,0.08,1,0.030172
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,5714547620,ag_bot_ve_çizme,ENABLED,MOBILE,SEARCH,SP-AYK-BT-179,Converse Manoa Leather Erkek Bot,Converse,Ayakkabı,Bot ve Çizme,,,140,7,33220000,0.05,4233254,237285714,0.2,481.18,0.2,529.3,166100000,0.028571,2405.9,0.42,0.06,0.1,4,0.05
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,2471564134,ag_koşu_ayakkabısı,ENABLED,DESKTOP,SEARCH,SP-AYK-KS-029,Puma Nitro Elite 2 Erkek Koşu Ayakkabısı,Puma,Ayakkabı,Koşu Ayakkabısı,,,709,20,31090000,0.028209,1509268,43850493,0.9,2826.61,1.0,3109.27,34544444,0.045,3140.68,0.78,0.13,0.17,2,0.028209
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,5675947224,ag_koşu_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-KS-022,Converse Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Converse,Ayakkabı,Koşu Ayakkabısı,,,153,5,25290000,0.03268,5024224,165294117,0.2,879.08,0.2,966.99,126449999,0.04,4395.4,0.38,0.12,0.25,1,0.03268
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,811691787,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-054,Birkenstock Old Skool Kadın Sneaker,Birkenstock,Ayakkabı,Sneaker,,,673,33,33560000,0.049034,1015118,49866270,1.1,1816.99,1.2,1998.69,30509090,0.033333,1651.81,0.25,0.14,0.22,3,0.049034
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,4890404488,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-053,Birkenstock Old Skool Erkek Sneaker,Birkenstock,Ayakkabı,Sneaker,,,540,14,36580000,0.025926,2593608,67740740,0.2,471.68,0.2,518.85,182899999,0.014286,2358.4,0.22,0.15,0.13,4,0.025926
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,3969100338,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-068,Salomon Suede Classic XXI Kadın Sneaker,Salomon,Ayakkabı,Sneaker,,,184,9,31520000,0.048913,3455866,171304347,0.3,645.22,0.3,709.74,105066666,0.033333,2150.73,0.63,0.11,0.21,4,0.048913
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8729429441,ag_basketbol_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-BK-112,Adidas LeBron XXI Erkek Basketbol Ayakkabısı,Adidas,Ayakkabı,Basketbol Ayakkabısı,,,232,9,39000000,0.038793,4074999,168103448,0.3,1317.05,0.3,1448.76,130000000,0.033333,4390.17,0.55,0.06,0.07,5,0.038793
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,7946460376,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-035,Reebok Stan Smith Erkek Sneaker,Reebok,Ayakkabı,Sneaker,,,301,15,32369999,0.049834,2068563,107541528,0.5,1191.93,0.6,1311.12,64739999,0.033333,2383.86,0.78,0.02,0.16,5,0.049834
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,8425171162,ag_koşu_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-KS-005,Columbia Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Columbia,Ayakkabı,Koşu Ayakkabısı,,,128,6,39400000,0.046875,5793897,307812500,0.2,533.76,0.2,587.14,196999999,0.033333,2668.8,0.64,0.13,0.11,1,0.046875
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,5902543900,ag_terlik,ENABLED,DESKTOP,SEARCH,SP-AYK-TR-160,Under Armour Classic Clog Kadın Terlik,Under Armour,Ayakkabı,Terlik,,,382,16,36670000,0.041885,2226046,95994764,0.6,796.44,0.7,876.08,61116666,0.0375,1327.4,0.55,0.06,0.21,0,0.041885
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,5846553970,ag_basketbol_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-BK-116,Lacoste Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Lacoste,Ayakkabı,Basketbol Ayakkabısı,,,343,7,17040000,0.020408,2289501,49679300,0.1,279.2,0.1,307.12,170399999,0.014286,2792.0,0.55,0.07,0.16,1,0.020408
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,4172987908,ag_sneaker,ENABLED,TABLET,SEARCH,SP-AYK-SN-066,Asics Suede Classic XXI Kadın Sneaker,Asics,Ayakkabı,Sneaker,,,53,2,14400000,0.037736,5085054,271698113,0.1,244.5,0.1,268.95,144000000,0.05,2445.0,0.44,0.09,0.18,5,0.037736
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,4459753507,ag_terlik,ENABLED,DESKTOP,SEARCH,SP-AYK-TR-164,Skechers Classic Clog Unisex Terlik,Skechers,Ayakkabı,Terlik,,,157,7,19930000,0.044586,2522868,126942675,0.2,275.1,0.2,302.61,99649999,0.028571,1375.5,0.44,0.06,0.22,5,0.044586
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,1822304424,ag_günlük_ayakkabı,ENABLED,MOBILE,SEARCH,SP-AYK-GN-086,Hummel Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Hummel,Ayakkabı,Günlük Ayakkabı,,,772,12,24060000,0.015544,1915804,31165803,0.5,693.37,0.6,762.71,48120000,0.041667,1386.74,0.45,0.06,0.06,3,0.015544
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,256512016,ag_terlik,ENABLED,DESKTOP,SEARCH,SP-AYK-TR-154,Adidas Adilette Comfort Kadın Terlik,Adidas,Ayakkabı,Terlik,,,46,2,10590000,0.043478,3768593,230217391,0.1,91.55,0.1,100.7,105899999,0.05,915.5,0.74,0.13,0.13,5,0.043478
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,2246744080,ag_voleybol_ayakkabısı,ENABLED,TABLET,SEARCH,SP-AYK-VL-175,Salomon Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Salomon,Ayakkabı,Voleybol Ayakkabısı,,,115,5,30950000,0.043478,5557910,269130434,0.1,219.53,0.1,241.48,309500000,0.02,2195.3,0.31,0.08,0.17,4,0.043478
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,7720474422,ag_halı_saha_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-HS-097,Crocs Predator Accuracy.3 TF Erkek Halı Saha,Crocs,Ayakkabı,Halı Saha Ayakkabısı,,,214,10,36670000,0.046729,3348387,171355140,0.2,344.74,0.2,379.21,183350000,0.02,1723.7,0.25,0.06,0.07,2,0.046729
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,1201502674,ag_outdoor_ayakkabı,ENABLED,DESKTOP,SEARCH,SP-AYK-OD-123,Hummel X Ultra 4 GTX Kadın Outdoor Ayakkabı,Hummel,Ayakkabı,Outdoor Ayakkabı,,,403,13,33210000,0.032258,2539197,82406947,0.6,3267.05,0.7,3593.76,55350000,0.046154,5445.08,0.22,0.07,0.19,3,0.032258
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,57270367,ag_sneaker,ENABLED,DESKTOP,SEARCH,SP-AYK-SN-051,The North Face Old Skool Kadın Sneaker,The North Face,Ayakkabı,Sneaker,,,334,12,29980000,0.035928,2470070,89760479,0.3,506.2,0.3,556.82,99933333,0.025,1687.33,0.44,0.07,0.07,1,0.035928
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,7217647301,ag_halı_saha_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-HS-093,Lacoste Mercurial Vapor 15 Club TF Erkek Halı Saha,Lacoste,Ayakkabı,Halı Saha Ayakkabısı,,,593,15,20850000,0.025295,1342880,35160202,0.4,695.79,0.4,765.37,52125000,0.026667,1739.47,0.39,0.13,0.17,4,0.025295
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,7827459459,ag_sneaker,ENABLED,MOBILE,SEARCH,SP-AYK-SN-050,The North Face Old Skool Erkek Sneaker,The North Face,Ayakkabı,Sneaker,,,483,10,35520000,0.020704,3453041,73540372,0.2,486.94,0.2,535.63,177600000,0.02,2434.7,0.4,0.11,0.16,2,0.020704
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,4350188269,ag_terlik,ENABLED,DESKTOP,SEARCH,SP-AYK-TR-170,Skechers Arizona Unisex Sandalet,Skechers,Ayakkabı,Terlik,,,32,1,9800000,0.03125,5013491,306250000,0.0,0.0,0.0,0.0,98000000,0.0,0.0,0.49,0.15,0.23,1,0.03125
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,7842136409,ag_koşu_ayakkabısı,ENABLED,MOBILE,SEARCH,SP-AYK-KS-016,Asics Gel-Nimbus 26 Kadın Koşu Ayakkabısı,Asics,Ayakkabı,Koşu Ayakkabısı,,,100,4,22030000,0.04,5228436,220300000,0.1,370.28,0.1,407.31,220300000,0.025,3702.8,0.66,0.14,0.05,4,0.04
2024-12-02,1234567890,Sporthink TR,9486946990,SP_Google_Shopping_Ayakkabi,ENABLED,SHOPPING,576212422,ag_terlik,ENABLED,MOBILE,SEARCH,SP-AYK-TR-149,Lacoste Adilette Comfort Unisex Terlik,Lacoste,Ayakkabı,Terlik,,,119,2,10720000,0.016807,5001722,90084033,0.1,72.62,0.1,79.88,107200000,0.05,726.2,0.58,0.12,0.09,5,0.016807
